Date,Age,Tm,Opp,Result,Game Type,Seasontype,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Resultdifference,season
2011/2/23,25,NOH,LAC,W,Home,regular,1,38.92,8,17,0.471,0,2,0,3,4,0.75,0,6,6,10,3,0,2,1,19,19.3,16,0.506,0.471,0,21.1,10.9,40.9,4,0,9.6,25.5,109,89,6.4,11,2010-2011
2011/2/25,25,NOH,MIN,W,@,regular,1,38.52,6,13,0.462,2,5,0.4,3,4,0.75,1,5,6,8,0,0,1,0,17,16.7,15,0.576,0.538,3.2,14.8,9.2,36.2,0,0,6.3,20.7,127,102,2,14,2010-2011
2011/2/27,25,NOH,HOU,L,Home,regular,1,40.37,2,12,0.167,0,2,0,2,2,1,0,1,1,12,3,0,0,5,6,8.1,10,0.233,0.167,0,3,1.5,41.2,4.3,0,0,16.1,94,110,-3.3,-2,2010-2011
2011/3/1,25,NOH,TOR,L,@,regular,1,37.7,3,10,0.3,0,2,0,1,1,1,0,4,4,5,1,0,1,5,7,3.9,-7,0.335,0.3,0,14.6,6.9,19.8,1.4,0,8.7,14.6,82,108,-7.3,-6,2010-2011
2011/3/2,25,NOH,NYK,L,@,regular,1,36.05,2,7,0.286,0,1,0,0,0,0,1,3,4,10,2,1,3,1,4,7.8,-19,0.286,0.286,3.3,11.7,7.2,43.9,3,2.4,30,13.8,81,117,-2.5,-19,2010-2011
2011/3/4,25,NOH,MEM,W,@,regular,1,37.87,7,15,0.467,2,3,0.667,7,8,0.875,0,5,5,14,2,0,2,2,23,25.4,20,0.621,0.533,0,16.3,8.7,65.4,2.9,0,9.7,26.7,139,104,14.5,7,2010-2011
2011/3/6,25,NOH,CLE,W,@,regular,1,26.9,5,10,0.5,1,1,1,2,2,1,0,1,1,11,0,0,0,1,13,15.6,4,0.597,0.55,0,4,2.3,65.3,0,0,0,20.7,144,101,10.7,15,2010-2011
2011/3/12,25,NOH,SAC,W,Home,regular,1,42.5,13,21,0.619,1,4,0.25,6,7,0.857,0,7,7,15,5,0,2,1,33,38.3,15,0.685,0.643,0,18,9.5,62,5.9,0,7.7,27.3,142,100,19.2,12,2010-2011
2011/3/14,25,NOH,DEN,L,Home,regular,1,41.97,9,16,0.563,2,5,0.4,7,9,0.778,0,5,5,10,7,0,2,2,27,31.3,-6,0.676,0.625,0,18.4,7.7,38.5,8.5,0,9.1,23.6,139,108,16.7,-11,2010-2011
2011/3/16,25,NOH,PHO,W,Home,regular,1,36.23,9,16,0.563,2,4,0.5,6,7,0.857,0,5,5,9,3,0,1,2,26,27,8,0.681,0.625,0,15.1,8.4,45.7,4.4,0,5,25.8,146,99,17,5,2010-2011
2011/3/19,25,NOH,BOS,L,Home,regular,1,38.68,0,9,0,0,4,0,4,4,1,1,6,7,15,1,0,3,2,4,7.9,0,0.186,0,3.4,21.9,12.2,56.4,1.6,0,21.8,18.6,87,113,-4.2,-4,2010-2011
2011/3/24,25,NOH,UTA,W,@,regular,1,43.92,8,15,0.533,0,2,0,8,9,0.889,1,2,3,12,0,0,1,1,24,24.6,10,0.633,0.533,2.9,6.4,4.6,43.4,0,0,5,22.2,145,133,4.3,4,2010-2011
2011/3/25,25,NOH,PHO,W,@,regular,1,37.43,10,16,0.625,0,2,0,2,4,0.5,0,5,5,7,0,0,1,4,22,17.8,5,0.619,0.625,0,19.4,8.8,29.7,0,0,5.3,22.9,135,117,4.4,6,2010-2011
2011/3/27,25,NOH,LAL,L,@,regular,1,36.57,4,10,0.4,0,1,0,2,2,1,1,4,5,9,2,0,2,3,10,11.6,-25,0.46,0.4,2.7,13.5,7.5,39.7,3.1,0,15.5,16.3,107,116,1.5,-18,2010-2011
2011/3/30,25,NOH,POR,W,Home,regular,1,45.18,4,15,0.267,0,2,0,3,3,1,0,7,7,12,4,0,1,3,11,14.4,7,0.337,0.267,0,21.2,10,42.8,5.4,0,5.8,19.8,101,107,2.3,4,2010-2011
2011/4/1,25,NOH,MEM,L,Home,regular,1,36.2,2,8,0.25,0,1,0,1,2,0.5,1,4,5,13,1,1,2,1,5,10.1,-12,0.282,0.25,3.7,17.7,10,60.8,1.7,2,18.4,16.4,94,118,-0.4,-12,2010-2011
2011/4/3,25,NOH,IND,W,Home,regular,1,29.03,8,13,0.615,1,2,0.5,1,2,0.5,0,2,2,8,2,0,2,0,18,17.9,23,0.648,0.654,0,7.7,4.1,46,3.8,0,12.6,24.9,136,107,13.3,12,2010-2011
2011/4/6,25,NOH,HOU,W,Home,regular,1,41.6,10,20,0.5,1,2,0.5,7,8,0.875,1,8,9,10,1,0,1,4,28,26.1,11,0.595,0.525,2.8,26.4,13.7,45.3,1.3,0,4.1,27.4,134,106,9.6,8,2010-2011
2011/4/8,25,NOH,PHO,W,Home,regular,1,35.78,3,8,0.375,1,2,0.5,0,0,0,0,5,5,12,2,0,3,4,7,9.9,10,0.438,0.438,0,17.7,9.2,39.3,3,0,27.3,14.6,105,107,-2.8,12,2010-2011
2011/4/10,25,NOH,MEM,L,@,regular,1,28.63,0,6,0,0,1,0,0,2,0,0,3,3,10,2,0,2,1,0,2.5,-12,0,0,0,17.3,6.7,50.8,3.7,0,22.5,14.2,54,121,-8.7,-22,2010-2011
2011/4/11,25,NOH,UTA,L,Home,regular,1,35.18,6,13,0.462,0,1,0,3,4,0.75,2,3,5,5,3,0,2,2,15,13.9,-12,0.508,0.462,6.5,12.8,9.2,34.4,4.9,0,11.9,23.2,108,104,5.5,-12,2010-2011
2011/4/13,25,NOH,DAL,L,@,regular,1,25.17,2,9,0.222,0,1,0,3,3,1,0,1,1,8,1,0,3,3,7,4.2,-12,0.339,0.222,0,5.3,2.5,50.5,2,0,22.5,25.5,77,129,-9.3,-32,2010-2011
2009/10/28,24,NOH,SAS,L,@,regular,1,33.95,11,16,0.688,2,2,1,2,4,0.5,0,1,1,9,0,0,5,1,26,19.6,-5,0.732,0.75,0,3.6,1.9,54.3,0,0,22,32.9,121,130,6.3,-17,2009-2010
2009/10/30,24,NOH,SAC,W,Home,regular,1,35.73,8,14,0.571,1,1,1,14,15,0.933,0,2,2,4,0,0,4,4,31,21.8,3,0.752,0.607,0,5,2.8,24.1,0,0,16.3,33.7,134,114,4.2,5,2009-2010
2009/11/1,24,NOH,BOS,L,@,regular,1,36.98,9,13,0.692,2,3,0.667,2,3,0.667,0,3,3,8,2,0,2,3,22,21.4,-1,0.768,0.769,0,12.2,5.6,46.5,2.8,0,12.3,21.1,142,105,10.9,-10,2009-2010
2009/11/2,24,NOH,NYK,L,@,regular,1,36.5,12,18,0.667,4,5,0.8,4,5,0.8,0,5,5,13,1,0,2,3,32,32.2,5,0.792,0.778,0,14.6,7.8,65.2,1.3,0,9,27.7,155,119,16.4,-6,2009-2010
2009/11/4,24,NOH,DAL,W,Home,regular,1,45.37,14,23,0.609,3,4,0.75,8,8,1,1,4,5,7,2,0,3,5,39,32.3,3,0.735,0.674,2.8,11.1,7,27.6,2.4,0,10.2,30.7,145,113,11.7,7,2009-2010
2009/11/6,24,NOH,TOR,L,Home,regular,1,35.87,8,13,0.615,1,3,0.333,4,4,1,0,7,7,18,2,0,1,2,21,30,-10,0.711,0.654,0,26.8,12.8,95.2,3.1,0,6.3,21.7,158,118,20.6,-17,2009-2010
2009/11/8,24,NOH,LAL,L,@,regular,1,29.65,3,8,0.375,0,1,0,9,11,0.818,0,1,1,9,1,0,0,4,15,15.8,-18,0.584,0.375,0,4.5,1.8,55.7,1.8,0,0,19.4,146,119,6.5,-16,2009-2010
2009/11/9,24,NOH,LAC,W,@,regular,1,24.85,10,14,0.714,2,3,0.667,2,2,1,1,4,5,10,2,0,1,2,24,27.3,25,0.806,0.786,5.4,17.2,11.9,81.6,4.2,0,6.3,28.2,169,87,27.2,28,2009-2010
2009/11/11,24,NOH,PHO,L,@,regular,1,30.37,9,16,0.563,4,7,0.571,3,4,0.75,0,0,0,6,4,0,2,2,25,22.4,-17,0.704,0.688,0,0,0,39.9,6.9,0,10.1,29.5,137,127,17.4,-20,2009-2010
2009/11/13,24,NOH,POR,L,Home,regular,1,30.55,1,8,0.125,0,0,0,1,2,0.5,1,4,5,8,3,0,1,2,3,6.1,-17,0.169,0.125,3.2,12.3,7.9,45.8,5.4,0,10.1,15.9,65,92,0.4,-8,2009-2010
2009/12/4,24,NOH,MIN,W,Home,regular,1,38.53,6,13,0.462,1,3,0.333,3,3,1,0,6,6,15,8,1,3,3,16,26.1,12,0.559,0.5,0,15.3,8.3,59.3,10.7,1.8,17.3,20.9,120,76,17.1,9,2009-2010
2009/12/8,24,NOH,SAC,W,Home,regular,1,39.07,6,13,0.462,2,3,0.667,1,2,0.5,1,4,5,12,3,0,4,3,15,16,11,0.54,0.538,3.2,11.7,7.7,49.8,4.2,0,22.4,22.9,109,104,3.3,2,2009-2010
2009/12/9,24,NOH,MIN,W,@,regular,1,38.8,6,14,0.429,1,5,0.2,2,2,1,0,3,3,14,0,0,5,3,15,12.1,7,0.504,0.464,0,10,4.8,54.8,0,0,25.2,24.7,102,111,-4.9,1,2009-2010
2009/12/11,24,NOH,NYK,L,Home,regular,1,36.63,4,14,0.286,0,3,0,5,5,1,1,5,6,13,1,0,3,2,13,13.3,-14,0.401,0.286,2.5,18.2,8.9,59.2,1.4,0,15.6,23.5,96,120,-1.4,-17,2009-2010
2009/12/14,24,NOH,DAL,L,@,regular,1,40.37,9,22,0.409,0,4,0,2,2,1,1,3,4,16,5,0,1,1,20,24.6,4,0.437,0.409,2.8,11.9,6.5,67.2,6.5,0,4.2,27.3,113,98,12.6,-4,2009-2010
2009/12/16,24,NOH,DET,W,Home,regular,1,43.02,5,9,0.556,0,0,0,6,6,1,0,4,4,12,1,1,4,3,16,17.8,15,0.687,0.556,0,10.6,5.9,45.5,1.3,1.8,25.6,17.6,129,101,6,8,2009-2010
2009/12/18,24,NOH,DEN,W,Home,regular,1,41.87,13,20,0.65,1,2,0.5,3,3,1,1,8,9,19,1,0,4,2,30,33.8,18,0.704,0.675,2.5,21.3,11.7,86.8,1.3,0,15.8,29.4,139,104,17.3,6,2009-2010
2009/12/20,24,NOH,TOR,L,@,regular,1,40.35,3,13,0.231,0,1,0,4,4,1,1,7,8,7,1,0,5,1,10,5.4,-12,0.339,0.231,2.1,18.9,9.3,24.9,1.2,0,25.3,20.5,70,102,-7.4,-6,2009-2010
2009/12/23,24,NOH,GSW,W,Home,regular,1,39.12,8,17,0.471,1,3,0.333,3,6,0.5,0,5,5,7,1,0,0,3,20,16.3,9,0.509,0.5,0,15,6.8,28.5,1.2,0,0,19.5,127,105,3.9,6,2009-2010
2009/12/26,24,NOH,CHI,L,@,regular,1,38.95,7,14,0.5,1,2,0.5,0,0,0,0,1,1,7,3,2,1,1,15,16.2,-12,0.536,0.536,0,3,1.4,35.4,3.9,3,6.7,19,111,98,7,-11,2009-2010
2009/12/29,24,NOH,HOU,L,@,regular,1,42.28,7,15,0.467,0,3,0,2,4,0.5,1,10,11,10,2,2,1,1,16,20.2,-11,0.477,0.467,3,27,15.6,33.3,2.5,4.3,5.6,20.2,116,115,5.2,-8,2009-2010
2009/12/30,24,NOH,MIA,W,Home,regular,1,37.23,7,12,0.583,1,1,1,3,3,1,0,5,5,9,4,0,2,4,18,20.6,10,0.676,0.625,0,14.3,7.4,46.5,5.8,0,13.1,19.6,135,94,13.2,4,2009-2010
2010/1/2,24,NOH,HOU,W,Home,regular,1,43.15,9,21,0.429,1,2,0.5,9,10,0.9,0,2,2,9,2,1,1,3,28,23.9,8,0.551,0.452,0,6.4,2.9,35.8,2.5,2.1,3.8,28.6,124,106,10.1,4,2009-2010
2010/1/4,24,NOH,UTA,W,@,regular,1,38.72,5,15,0.333,0,4,0,2,2,1,3,3,6,9,3,0,2,4,12,12.2,3,0.378,0.333,8.6,7.7,8.2,40.1,4.2,0,11.2,21.4,104,98,2.5,4,2009-2010
2010/1/6,24,NOH,OKC,W,@,regular,1,39.2,5,15,0.333,0,2,0,4,4,1,1,3,4,13,3,0,1,3,14,17,4,0.418,0.333,3.4,8.5,6.2,51.6,4.3,0,5.6,24,112,106,4.8,5,2009-2010
2010/1/8,24,NOH,NJN,W,Home,regular,1,40.3,4,9,0.444,1,2,0.5,2,5,0.4,1,4,5,18,3,0,3,1,11,19.2,7,0.491,0.5,2.8,11.3,7,62.6,4,0,21.1,16,116,108,6.9,4,2009-2010
2010/1/10,24,NOH,WAS,W,@,regular,1,41.6,10,20,0.5,2,4,0.5,4,6,0.667,1,2,3,14,3,0,3,3,26,25.1,-1,0.574,0.55,3,7.7,5,53,3.7,0,11.7,28.9,125,114,6.2,5,2009-2010
2010/1/11,24,NOH,PHI,L,@,regular,1,40.9,5,13,0.385,2,3,0.667,1,1,1,1,4,5,14,2,0,1,2,13,17.8,13,0.484,0.462,2.2,11.4,6.2,52.8,2.7,0,6.9,15.9,131,107,7.6,-4,2009-2010
2010/1/13,24,NOH,LAC,W,Home,regular,1,37.98,7,11,0.636,1,3,0.333,0,0,0,0,2,2,15,4,0,0,2,15,24.4,27,0.682,0.682,0,5.5,3,52.4,5.8,0,0,14.1,166,103,15.9,14,2009-2010
2010/1/15,24,NOH,DET,L,@,regular,1,46.57,7,14,0.5,2,4,0.5,8,10,0.8,0,5,5,14,4,0,3,6,24,26.1,-1,0.652,0.571,0,13.5,7.1,53.1,4.6,0,14,23.6,128,106,9.2,-6,2009-2010
2010/1/16,24,NOH,IND,W,@,regular,1,38.87,8,19,0.421,0,2,0,6,6,1,0,8,8,11,2,1,2,1,22,22.3,3,0.508,0.421,0,23,11.5,46.7,2.6,2.1,8.5,27,114,96,9,5,2009-2010
2010/1/18,24,NOH,SAS,L,Home,regular,1,37.2,7,16,0.438,1,3,0.333,3,3,1,0,4,4,9,0,0,3,6,18,11.7,-16,0.52,0.469,0,11.2,5.9,40.1,0,0,14.8,27,102,115,-1.9,-7,2009-2010
2010/1/20,24,NOH,MEM,W,Home,regular,1,41.88,7,14,0.5,0,2,0,7,8,0.875,0,6,6,13,0,0,4,2,21,19.7,3,0.599,0.5,0,17.6,9,37.3,0,0,18.6,23.4,122,123,-1.7,2,2009-2010
2010/1/22,24,NOH,MIN,W,@,regular,1,37.38,7,14,0.5,2,4,0.5,7,8,0.875,1,3,4,9,1,0,4,1,23,20.1,-9,0.656,0.571,3.1,11,6.7,50.2,1.4,0,18.6,27.6,121,107,7,2,2009-2010
2010/1/23,24,NOH,DEN,L,@,regular,1,44.53,10,18,0.556,1,4,0.25,5,5,1,0,3,3,10,2,0,3,3,26,23.1,-6,0.644,0.583,0,7.1,3.6,39.5,2.4,0,12.9,25.2,123,119,5.6,-6,2009-2010
2010/1/25,24,NOH,POR,W,@,regular,1,42.4,9,17,0.529,3,5,0.6,3,3,1,0,7,7,12,5,0,2,0,24,29.2,6,0.655,0.618,0,19.8,11,54.8,6.6,0,9.8,25.7,136,102,16.3,1,2009-2010
2010/1/27,24,NOH,GSW,W,@,regular,1,37.55,14,19,0.737,1,4,0.25,9,9,1,1,5,6,9,3,0,7,3,38,33.6,20,0.828,0.763,3.5,16,10,42.4,3.7,0,23.4,31.2,138,102,13.9,13,2009-2010
2010/1/29,24,NOH,CHI,L,Home,regular,1,47.83,6,13,0.462,3,5,0.6,3,3,1,0,3,3,12,2,0,3,2,18,18.8,2,0.628,0.577,0,7.2,3.3,41.1,2.1,0,17.3,16.1,124,106,4.6,-2,2009-2010
2010/3/22,24,NOH,DAL,W,Home,regular,1,20.98,4,9,0.444,3,5,0.6,0,0,0,0,0,0,3,1,0,2,3,11,6.2,-8,0.611,0.611,0,0,0,19.1,2.5,0,18.2,25,105,110,-4.1,16,2009-2010
2010/3/24,24,NOH,CLE,L,Home,regular,1,31.38,2,8,0.25,1,4,0.25,0,0,0,1,1,2,7,2,0,3,4,5,3.5,-12,0.313,0.313,3.3,4.9,4,31.5,3.6,0,27.3,16.9,76,121,-8.3,-13,2009-2010
2010/3/27,24,NOH,POR,L,Home,regular,1,31.08,3,8,0.375,0,0,0,1,2,0.5,1,1,2,10,3,0,3,2,7,9.4,-19,0.394,0.375,5.3,5,5.1,42.5,5.6,0,25.3,20.5,101,129,0.1,-11,2009-2010
2010/3/29,24,NOH,LAL,W,Home,regular,1,39.48,5,11,0.455,1,2,0.5,4,4,1,0,4,4,13,1,0,2,3,15,17.4,14,0.588,0.5,0,9.5,5.5,52.8,1.4,0,13.6,18.7,133,117,4,8,2009-2010
2010/3/31,24,NOH,WAS,L,Home,regular,1,43.78,4,9,0.444,0,1,0,0,0,0,0,4,4,9,1,0,1,4,8,9.2,-3,0.444,0.444,0,15.1,6.9,30.3,1.3,0,10,11.2,115,115,-3.1,-5,2009-2010
2010/4/2,24,NOH,MEM,L,@,regular,1,36.38,8,14,0.571,0,1,0,0,3,0,0,1,1,8,1,0,3,2,16,11.3,-11,0.522,0.571,0,2.8,1.4,34.7,1.4,0,16.4,22,100,117,-1.8,-11,2009-2010
2010/4/3,24,NOH,NJN,L,@,regular,1,37.2,2,11,0.182,0,2,0,0,0,0,0,4,4,6,1,0,2,3,4,0.3,-20,0.182,0.182,0,17.2,6.5,22.5,1.4,0,15.4,15.1,53,127,-16.8,-28,2009-2010
2008/10/29,23,NOH,GSW,W,@,regular,1,39.92,9,17,0.529,0,0,0,3,4,0.75,0,5,5,11,3,1,3,4,21,20.6,16,0.56,0.529,0,13.4,7.4,43.8,3.8,2,13.8,24.5,116,103,5.4,5,2008-2009
2008/10/30,23,NOH,PHO,W,@,regular,1,38.62,6,14,0.429,1,2,0.5,7,8,0.875,1,7,8,10,3,0,5,2,20,19.2,15,0.571,0.464,3,29,14,42.1,4.1,0,22.2,27.9,113,100,3.5,13,2008-2009
2008/11/1,23,NOH,CLE,W,Home,regular,1,35.67,7,13,0.538,0,1,0,10,11,0.909,2,1,3,15,1,0,1,0,24,29.5,21,0.673,0.538,7.1,4,5.6,75.9,1.5,0,5.3,24.7,156,106,18.2,12,2008-2009
2008/11/5,23,NOH,ATL,L,Home,regular,1,36.93,8,15,0.533,2,4,0.5,4,5,0.8,2,3,5,11,3,0,2,3,22,24.1,6,0.64,0.6,6.5,9.7,8.1,72.9,4.7,0,10.4,27.2,131,103,16.5,-8,2008-2009
2008/11/7,23,NOH,CHA,L,@,regular,1,39.02,8,13,0.615,1,3,0.333,3,5,0.6,0,3,3,10,6,0,4,5,20,21.2,2,0.658,0.654,0,10.3,5,55.5,8.7,0,20.8,23.3,121,97,13.1,-3,2008-2009
2008/11/8,23,NOH,MIA,W,Home,regular,1,37.12,4,9,0.444,1,2,0.5,12,14,0.857,2,5,7,13,4,0,5,2,21,25.7,10,0.693,0.5,6.3,15.8,11,58.3,6.1,0,24.8,26.4,131,97,16,11,2008-2009
2008/11/12,23,NOH,LAL,L,Home,regular,1,42.42,13,19,0.684,0,1,0,4,6,0.667,1,6,7,13,2,0,2,5,30,30.7,-2,0.693,0.684,2.9,15.4,9.5,76.3,2.5,0,8.5,26.5,143,102,18.9,-7,2008-2009
2008/11/14,23,NOH,POR,W,Home,regular,1,36.23,4,12,0.333,0,2,0,9,9,1,2,4,6,9,4,0,0,0,17,23.1,9,0.533,0.333,6.3,14.7,10.2,48.3,6.8,0,0,23.3,140,95,19,5,2008-2009
2008/11/15,23,NOH,HOU,L,@,regular,1,34.63,2,10,0.2,0,1,0,8,8,1,1,2,3,12,1,0,3,4,12,11.9,-3,0.444,0.2,3.3,8.2,5.5,58.9,1.7,0,18.2,24.7,103,117,1,-9,2008-2009
2008/11/19,23,NOH,SAC,L,Home,regular,1,37.05,7,13,0.538,0,3,0,6,7,0.857,0,3,3,15,4,0,4,5,20,22.7,-10,0.622,0.538,0,12.1,5.9,62.8,6.1,0,19.9,26.4,127,117,9,-9,2008-2009
2008/11/21,23,NOH,OKC,W,@,regular,1,26.73,6,9,0.667,1,1,1,4,4,1,0,6,6,6,3,0,2,5,17,18.1,15,0.79,0.722,0,26.3,13,36.9,5.4,0,15.7,21.9,141,74,11.8,25,2008-2009
2008/11/22,23,NOH,OKC,W,Home,regular,1,43.75,11,17,0.647,1,1,1,6,7,0.857,0,10,10,16,3,1,2,2,29,36.2,14,0.722,0.676,0,32.3,17.1,62.8,3.8,1.8,9.1,25.1,153,107,17.5,12,2008-2009
2008/11/24,23,NOH,LAC,W,@,regular,1,37.17,6,13,0.462,1,1,1,1,2,0.5,1,9,10,17,1,1,5,1,14,18.5,16,0.504,0.5,3.8,22.8,15.2,68.1,1.4,1.9,26.5,23.7,109,91,8.7,12,2008-2009
2008/11/27,23,NOH,DEN,W,@,regular,1,40.55,7,13,0.538,2,3,0.667,6,6,1,0,4,4,10,3,0,3,2,22,23.1,21,0.703,0.615,0,14.3,6.8,47.9,4,0,16.1,21.9,140,112,9.8,4,2008-2009
2008/11/28,23,NOH,POR,L,@,regular,1,37.52,7,14,0.5,1,3,0.333,1,2,0.5,1,5,6,6,1,0,5,4,16,9.4,-13,0.538,0.536,3.5,19.4,11,29.5,1.6,0,25.2,27.2,94,122,-3.2,-15,2008-2009
2008/12/3,23,NOH,PHO,W,Home,regular,1,44.47,8,18,0.444,0,2,0,8,8,1,1,3,4,15,3,0,3,2,24,25.9,23,0.558,0.444,2.9,8.3,5.7,66.5,3.9,0,12.2,26.1,138,109,9,13,2008-2009
2008/12/6,23,NOH,MEM,W,Home,regular,1,30.2,8,11,0.727,0,1,0,5,5,1,0,5,5,11,3,0,1,1,21,27.3,33,0.795,0.727,0,18.5,10.9,69.1,5.5,0,7,24.1,169,92,22.5,19,2008-2009
2008/12/10,23,NOH,CHA,W,Home,regular,1,30.53,5,5,1,1,1,1,4,4,1,0,4,4,15,2,0,1,3,15,25,26,1.109,1.1,0,13.4,7.3,73.4,3.6,0,12.9,11.8,206,100,19.1,16,2008-2009
2008/12/12,23,NOH,BOS,L,@,regular,1,41.67,5,16,0.313,0,3,0,10,10,1,2,4,6,14,3,0,3,5,20,21.2,-7,0.49,0.313,4.7,11.2,7.7,72.5,3.9,0,12.8,26,111,104,11,-12,2008-2009
2008/12/14,23,NOH,TOR,W,@,regular,1,38.55,4,10,0.4,0,1,0,4,4,1,1,3,4,12,1,0,3,1,12,14.2,13,0.51,0.4,3.8,9.3,6.8,48.2,1.5,0,20.3,20.2,119,110,1.2,8,2008-2009
2008/12/16,23,NOH,MEM,W,@,regular,1,38.82,3,10,0.3,1,1,1,11,12,0.917,0,3,3,9,5,1,5,3,18,18.5,14,0.589,0.35,0,10.9,5.5,49.9,7.1,2.3,24.7,26.8,108,88,8.9,7,2008-2009
2008/12/17,23,NOH,SAS,W,Home,regular,1,38.83,7,15,0.467,0,1,0,5,5,1,2,4,6,12,3,1,3,2,19,22.2,3,0.552,0.467,5.9,11,8.5,56.3,4.3,2.3,14.9,24.2,124,94,14.6,7,2008-2009
2008/12/20,23,NOH,SAC,W,Home,regular,1,35.55,10,15,0.667,2,2,1,12,15,0.8,2,2,4,9,8,0,1,1,34,41.2,9,0.787,0.733,6.3,7.9,7,54,12.5,0,4.4,31.4,164,85,37.1,9,2008-2009
2008/12/23,23,NOH,LAL,L,Home,regular,1,45.97,6,16,0.375,3,8,0.375,2,4,0.5,3,2,5,10,6,0,3,5,17,18.1,-17,0.479,0.469,7.6,5.8,6.8,40.6,7.3,0,14.5,21.3,109,111,8.2,-13,2008-2009
2008/12/25,23,NOH,ORL,L,@,regular,1,32.08,5,14,0.357,0,1,0,2,2,1,1,3,4,4,0,0,2,0,12,6.6,-25,0.403,0.357,3.1,10.2,6.5,29.2,0,0,11.8,25.7,86,114,-0.8,-20,2008-2009
2008/12/26,23,NOH,HOU,W,Home,regular,1,37.47,8,18,0.444,2,3,0.667,8,8,1,1,3,4,10,2,0,4,4,26,21.6,14,0.604,0.5,3.1,8.5,6,56.3,3,0,15.7,33.5,119,93,13.6,9,2008-2009
2008/12/28,23,NOH,IND,W,@,regular,1,35.63,7,15,0.467,0,1,0,5,6,0.833,0,5,5,12,3,0,3,0,19,20.8,9,0.539,0.467,0,18.2,8.1,54.7,4.3,0,14.5,26.9,114,108,6.8,2,2008-2009
2008/12/30,23,NOH,WAS,W,Home,regular,1,36,4,10,0.4,0,2,0,7,9,0.778,1,9,10,16,1,0,2,4,15,20.8,9,0.537,0.4,3.7,29.3,17.3,77.1,1.6,0,12.5,23.5,134,100,8.1,12,2008-2009
2009/1/2,23,NOH,POR,W,@,regular,1,36.92,7,16,0.438,1,3,0.333,2,2,1,1,6,7,11,1,0,3,2,17,16,11,0.504,0.469,4.6,21.7,14.2,47.8,1.7,0,15.1,28.4,117,96,6.2,15,2008-2009
2009/1/3,23,NOH,DEN,L,@,regular,1,41.85,12,18,0.667,0,1,0,6,9,0.667,3,2,5,11,3,0,7,4,30,25.8,3,0.683,0.667,10.4,6.7,8.6,54.3,3.8,0,24.2,32.7,119,115,9.1,-5,2008-2009
2009/1/6,23,NOH,LAL,W,@,regular,1,43.9,11,24,0.458,1,3,0.333,9,9,1,0,3,3,15,3,0,0,1,32,33.6,14,0.572,0.479,0,6.7,4,60.8,3.5,0,0,29.9,139,111,15.6,11,2008-2009
2009/1/7,23,NOH,UTA,L,@,regular,1,31.12,10,18,0.556,3,4,0.75,3,3,1,0,2,2,7,1,0,0,3,26,22.7,-17,0.673,0.639,0,7.9,3.8,65.1,1.7,0,0,32,140,131,14.9,-26,2008-2009
2009/1/9,23,NOH,LAC,W,Home,regular,1,29.05,4,9,0.444,0,1,0,2,4,0.5,3,2,5,7,3,0,1,1,10,13.7,15,0.465,0.444,13,9.4,11.3,34.6,5.9,0,8.5,20.3,123,89,6.6,27,2008-2009
2009/1/12,23,NOH,NYK,L,Home,regular,1,40.65,8,19,0.421,2,5,0.4,5,6,0.833,0,5,5,7,2,0,3,5,23,15.9,-1,0.531,0.474,0,12.8,6.1,35.1,2.7,0,12.2,27.1,113,113,2.7,-6,2008-2009
2009/1/14,23,NOH,DAL,W,@,regular,1,41.65,12,24,0.5,0,2,0,9,12,0.75,1,9,10,11,7,0,2,1,33,35.5,8,0.564,0.5,2.8,32.4,15.8,45,9.3,0,6.4,36.6,123,94,19.5,7,2008-2009
2009/1/16,23,NOH,CLE,L,@,regular,1,40.22,5,14,0.357,0,4,0,8,8,1,1,6,7,6,0,0,3,2,18,13.1,-19,0.514,0.357,2.8,18.4,10.2,37.6,0,0,14.6,26.5,104,116,0.7,-14,2008-2009
2009/1/17,23,NOH,DET,W,@,regular,1,37.73,8,14,0.571,0,0,0,7,8,0.875,1,4,5,14,0,0,5,2,23,21.9,3,0.656,0.571,3.5,11.1,7.8,71.7,0,0,22.2,33,121,114,8.7,6,2008-2009
2009/1/19,23,NOH,IND,W,Home,regular,1,38.97,8,15,0.533,1,2,0.5,10,12,0.833,0,5,5,9,1,0,5,5,27,20.7,0,0.666,0.567,0,15.4,8.2,50.1,1.3,0,19.8,31.5,120,110,2.6,3,2008-2009
2009/1/21,23,NOH,NJN,W,Home,regular,1,37.52,11,18,0.611,0,2,0,7,8,0.875,0,9,9,8,3,1,5,2,29,26.6,10,0.674,0.611,0,27.4,14.6,39.5,4.4,2.2,18.9,34.5,121,96,10.2,10,2008-2009
2009/1/23,23,NOH,MIN,L,@,regular,1,38.45,8,15,0.533,0,1,0,7,8,0.875,0,3,3,12,1,0,4,5,23,19.6,-8,0.621,0.533,0,11.3,5.5,46.8,1.5,0,17.8,30,126,137,-0.8,-8,2008-2009
