GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,seasontype,season
Shot Chart Detail,21201088,457,101108,Chris Paul,1610612746,Los Angeles Clippers,4,5,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,75,236,1,0,20130330,HOU,LAC,regular,2012-2013
Shot Chart Detail,21201088,470,101108,Chris Paul,1610612746,Los Angeles Clippers,4,4,48,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,56,91,1,0,20130330,HOU,LAC,regular,2012-2013
Shot Chart Detail,21201107,19,101108,Chris Paul,1610612746,Los Angeles Clippers,1,9,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,52,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,27,101108,Chris Paul,1610612746,Los Angeles Clippers,1,7,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-172,19,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,34,101108,Chris Paul,1610612746,Los Angeles Clippers,1,6,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,132,1,1,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,70,101108,Chris Paul,1610612746,Los Angeles Clippers,1,2,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,184,1,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,86,101108,Chris Paul,1610612746,Los Angeles Clippers,1,0,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,155,42,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,164,101108,Chris Paul,1610612746,Los Angeles Clippers,2,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,7,167,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,202,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,47,93,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,255,101108,Chris Paul,1610612746,Los Angeles Clippers,3,7,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,1,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,281,101108,Chris Paul,1610612746,Los Angeles Clippers,3,5,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,30,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,302,101108,Chris Paul,1610612746,Los Angeles Clippers,3,3,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,102,148,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,519,101108,Chris Paul,1610612746,Los Angeles Clippers,4,0,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,1,1,1,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201107,534,101108,Chris Paul,1610612746,Los Angeles Clippers,4,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,258,1,0,20130401,LAC,IND,regular,2012-2013
Shot Chart Detail,21201121,15,101108,Chris Paul,1610612746,Los Angeles Clippers,1,10,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-54,257,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,43,101108,Chris Paul,1610612746,Los Angeles Clippers,1,8,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-37,116,1,1,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,45,101108,Chris Paul,1610612746,Los Angeles Clippers,1,7,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,65,178,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,63,101108,Chris Paul,1610612746,Los Angeles Clippers,1,6,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,14,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,186,101108,Chris Paul,1610612746,Los Angeles Clippers,2,6,13,Missed Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,19,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,197,101108,Chris Paul,1610612746,Los Angeles Clippers,2,5,16,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,47,1,1,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,252,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,246,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,273,101108,Chris Paul,1610612746,Los Angeles Clippers,3,10,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,45,211,1,0,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,290,101108,Chris Paul,1610612746,Los Angeles Clippers,3,8,28,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,19,1,1,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201121,292,101108,Chris Paul,1610612746,Los Angeles Clippers,3,7,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-70,260,1,1,20130403,LAC,PHX,regular,2012-2013
Shot Chart Detail,21201146,22,101108,Chris Paul,1610612746,Los Angeles Clippers,1,9,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,99,102,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,29,101108,Chris Paul,1610612746,Los Angeles Clippers,1,8,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,6,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,63,101108,Chris Paul,1610612746,Los Angeles Clippers,1,4,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-59,269,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,109,101108,Chris Paul,1610612746,Los Angeles Clippers,2,9,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-29,151,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,183,101108,Chris Paul,1610612746,Los Angeles Clippers,2,2,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,83,20,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,224,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,170,22,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,241,101108,Chris Paul,1610612746,Los Angeles Clippers,3,10,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,245,101108,Chris Paul,1610612746,Los Angeles Clippers,3,9,56,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,26,67,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,252,101108,Chris Paul,1610612746,Los Angeles Clippers,3,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,265,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,306,101108,Chris Paul,1610612746,Los Angeles Clippers,3,2,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-152,143,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,320,101108,Chris Paul,1610612746,Los Angeles Clippers,3,1,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-177,208,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,341,101108,Chris Paul,1610612746,Los Angeles Clippers,3,0,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,15,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,357,101108,Chris Paul,1610612746,Los Angeles Clippers,4,9,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,25,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,390,101108,Chris Paul,1610612746,Los Angeles Clippers,4,6,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,54,190,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,407,101108,Chris Paul,1610612746,Los Angeles Clippers,4,6,0,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,48,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,444,101108,Chris Paul,1610612746,Los Angeles Clippers,4,3,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,-2,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,464,101108,Chris Paul,1610612746,Los Angeles Clippers,4,2,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-111,127,1,1,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201146,472,101108,Chris Paul,1610612746,Los Angeles Clippers,4,1,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,61,168,1,0,20130407,LAC,LAL,regular,2012-2013
Shot Chart Detail,21201173,84,101108,Chris Paul,1610612746,Los Angeles Clippers,1,3,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,111,69,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,92,101108,Chris Paul,1610612746,Los Angeles Clippers,1,3,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,10,153,1,0,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,120,101108,Chris Paul,1610612746,Los Angeles Clippers,1,0,49,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,41,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,226,101108,Chris Paul,1610612746,Los Angeles Clippers,2,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-128,255,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,263,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,198,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,279,101108,Chris Paul,1610612746,Los Angeles Clippers,3,10,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-100,165,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,287,101108,Chris Paul,1610612746,Los Angeles Clippers,3,9,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,62,83,1,0,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,335,101108,Chris Paul,1610612746,Los Angeles Clippers,3,3,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-128,123,1,0,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,350,101108,Chris Paul,1610612746,Los Angeles Clippers,3,2,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-67,205,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,365,101108,Chris Paul,1610612746,Los Angeles Clippers,3,0,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,47,164,1,0,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201173,371,101108,Chris Paul,1610612746,Los Angeles Clippers,3,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,42,157,1,1,20130410,LAC,MIN,regular,2012-2013
Shot Chart Detail,21201183,59,101108,Chris Paul,1610612746,Los Angeles Clippers,1,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,192,7,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,72,101108,Chris Paul,1610612746,Los Angeles Clippers,1,4,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,22,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,233,101108,Chris Paul,1610612746,Los Angeles Clippers,2,3,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,99,108,1,1,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,270,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-82,258,1,1,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,272,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,105,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,334,101108,Chris Paul,1610612746,Los Angeles Clippers,3,7,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,69,25,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,354,101108,Chris Paul,1610612746,Los Angeles Clippers,3,5,18,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,32,105,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,360,101108,Chris Paul,1610612746,Los Angeles Clippers,3,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,2,271,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,512,101108,Chris Paul,1610612746,Los Angeles Clippers,4,5,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,95,91,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,516,101108,Chris Paul,1610612746,Los Angeles Clippers,4,4,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,1,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,545,101108,Chris Paul,1610612746,Los Angeles Clippers,4,0,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,47,154,1,1,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201183,551,101108,Chris Paul,1610612746,Los Angeles Clippers,4,0,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,0,20130412,NOH,LAC,regular,2012-2013
Shot Chart Detail,21201192,18,101108,Chris Paul,1610612746,Los Angeles Clippers,1,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,227,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,32,101108,Chris Paul,1610612746,Los Angeles Clippers,1,6,50,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,56,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,51,101108,Chris Paul,1610612746,Los Angeles Clippers,1,4,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,15,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,188,101108,Chris Paul,1610612746,Los Angeles Clippers,2,6,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-116,175,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,226,101108,Chris Paul,1610612746,Los Angeles Clippers,2,2,21,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-62,123,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,266,101108,Chris Paul,1610612746,Los Angeles Clippers,3,10,48,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,65,71,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,268,101108,Chris Paul,1610612746,Los Angeles Clippers,3,10,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,118,48,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,286,101108,Chris Paul,1610612746,Los Angeles Clippers,3,8,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-41,72,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,318,101108,Chris Paul,1610612746,Los Angeles Clippers,3,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,203,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,391,101108,Chris Paul,1610612746,Los Angeles Clippers,4,7,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,127,154,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,435,101108,Chris Paul,1610612746,Los Angeles Clippers,4,3,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,206,11,1,1,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,440,101108,Chris Paul,1610612746,Los Angeles Clippers,4,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,146,261,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,446,101108,Chris Paul,1610612746,Los Angeles Clippers,4,1,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,47,55,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201192,464,101108,Chris Paul,1610612746,Los Angeles Clippers,4,0,41,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,59,101,1,0,20130413,MEM,LAC,regular,2012-2013
Shot Chart Detail,21201215,7,101108,Chris Paul,1610612746,Los Angeles Clippers,1,10,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,1,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,19,101108,Chris Paul,1610612746,Los Angeles Clippers,1,9,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-246,12,1,0,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,60,101108,Chris Paul,1610612746,Los Angeles Clippers,1,4,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,175,1,0,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,211,101108,Chris Paul,1610612746,Los Angeles Clippers,2,3,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,129,164,1,1,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,231,101108,Chris Paul,1610612746,Los Angeles Clippers,2,1,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,11,1,1,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,268,101108,Chris Paul,1610612746,Los Angeles Clippers,3,8,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,70,93,1,0,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201215,311,101108,Chris Paul,1610612746,Los Angeles Clippers,3,3,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,97,101,1,0,20130416,LAC,POR,regular,2012-2013
Shot Chart Detail,21201229,2,101108,Chris Paul,1610612746,Los Angeles Clippers,1,11,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,20,173,1,0,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,21,101108,Chris Paul,1610612746,Los Angeles Clippers,1,9,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,11,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,50,101108,Chris Paul,1610612746,Los Angeles Clippers,1,5,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,198,1,0,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,70,101108,Chris Paul,1610612746,Los Angeles Clippers,1,4,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,63,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,84,101108,Chris Paul,1610612746,Los Angeles Clippers,1,2,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-152,88,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,182,101108,Chris Paul,1610612746,Los Angeles Clippers,2,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,29,258,1,0,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,196,101108,Chris Paul,1610612746,Los Angeles Clippers,2,4,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,6,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,198,101108,Chris Paul,1610612746,Los Angeles Clippers,2,4,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-7,83,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,209,101108,Chris Paul,1610612746,Los Angeles Clippers,2,3,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,167,1,0,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,223,101108,Chris Paul,1610612746,Los Angeles Clippers,2,2,4,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,6,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,227,101108,Chris Paul,1610612746,Los Angeles Clippers,2,1,16,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,15,1,1,20130417,SAC,LAC,regular,2012-2013
Shot Chart Detail,21201229,230,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-139,124,1,0,20130417,SAC,LAC,regular,2012-2013
